venta_id,fecha_venta,cliente_id,producto_id,sucursal_id,canal_venta,cantidad,precio_unitario,descuento,total_venta,metodo_pago,motivo_rechazo
219713,2025-10-11,1018.0,,12,WhatsApp,7,356.24,249.37,2244.31,Efectivo,Cliente o Producto Inexistente
219812,2023-12-31,777777.0,200956.0,11,Web,2,6243.07,1872.92,10613.22,Transferencia,Cliente o Producto Inexistente
219814,2023-05-14,777777.0,200436.0,5,Tienda,4,7682.33,4609.4,26119.92,Efectivo,Cliente o Producto Inexistente
219825,2024-09-01,777777.0,202897.0,7,Tienda,2,2088.21,626.46,3549.96,Tarjeta,Cliente o Producto Inexistente
219837,2023-07-18,,204046.0,16,Tienda,4,6412.6,0.0,25650.4,Efectivo,Cliente o Producto Inexistente
219889,2023-02-15,1633.0,999999.0,17,Web,8,4987.09,1196.9,38699.82,Efectivo,Cliente o Producto Inexistente
219890,2025-09-28,,202468.0,17,WhatsApp,3,1921.48,864.67,4899.77,Tarjeta,Cliente o Producto Inexistente
219904,2021-08-24,21549.0,999999.0,9,WhatsApp,1,5409.04,162.27,5246.77,Tarjeta,Cliente o Producto Inexistente
219925,2021-11-24,,200015.0,8,Web,4,5911.4,709.37,22936.23,Tarjeta,Cliente o Producto Inexistente
219958,2022-03-06,,202802.0,9,Tienda,6,6011.72,3607.03,32463.29,Tarjeta,Cliente o Producto Inexistente
219972,2025-12-15,11070.0,999999.0,6,WhatsApp,2,10461.79,3138.54,17785.04,Efectivo,Cliente o Producto Inexistente
219976,2024-02-09,23967.0,,19,Tienda,3,2020.12,303.02,5757.34,TC,Cliente o Producto Inexistente
219994,2021-08-18,,200173.0,7,Tienda,2,5240.38,1572.11,6396.8,Transferencia,Cliente o Producto Inexistente
220034,2021-11-07,,202426.0,17,Web,4,3225.65,1290.26,11612.34,Tarjeta,Cliente o Producto Inexistente
220053,2025-08-21,,202648.0,8,Tienda,5,2046.69,307.0,9926.45,Transferencia,Cliente o Producto Inexistente
220060,2021-02-24,20463.0,888888.0,12,Sitio,3,4787.22,0.0,14361.66,Efectivo,Cliente o Producto Inexistente
220065,2024-01-18,777777.0,200274.0,3,WhatsApp,7,366.75,385.09,2182.16,Deposito,Cliente o Producto Inexistente
220119,2023-08-31,2079.0,999999.0,15,Web,2,1549.75,464.92,2634.58,Efectivo,Cliente o Producto Inexistente
220141,2022-06-02,,201002.0,8,Web,4,5212.58,1042.52,19807.8,Tarjeta,Cliente o Producto Inexistente
220192,2021-12-03,999999.0,203569.0,4,WA,1,8056.78,805.68,7251.1,Transferencia,Cliente o Producto Inexistente
220278,2023-04-08,,203658.0,19,Pagina Web,6,2141.0,1284.6,11561.4,Tarjeta,Cliente o Producto Inexistente
220282,2021-11-20,9899.0,,20,Web,5,946.75,0.0,4733.75,Efectivo,Cliente o Producto Inexistente
220305,2026-10-03,999999.0,202424.0,15,Tienda,5,467.03,233.51,2101.64,Transferencia,Cliente o Producto Inexistente
220316,2021-09-08,,200913.0,10,Web,5,1401.01,210.15,6794.9,Efectivo,Cliente o Producto Inexistente
220319,2026-01-08,17248.0,,1,WhatsApp,7,1116.74,0.0,7817.18,Efectivo,Cliente o Producto Inexistente
220347,2024-02-28,,203566.0,9,WhatsApp,1,6464.29,323.21,6141.08,Transferencia,Cliente o Producto Inexistente
220370,2025-01-05,24945.0,,12,WhatsApp,3,8276.37,1241.46,23587.65,Tarjeta,Cliente o Producto Inexistente
220373,2026-04-02,777777.0,888888.0,9,WhatsApp,2,4027.59,402.76,7652.42,Tarjeta,Cliente o Producto Inexistente
220411,2022-04-06,,203146.0,19,Tienda,4,4892.41,1956.96,17612.68,Efectivo,Cliente o Producto Inexistente
220433,2022-08-17,,201702.0,9,WEB,1,8737.15,262.11,8475.04,Tarjeta,Cliente o Producto Inexistente
220445,2024-11-04,999999.0,200573.0,3,Tienda,1,4371.44,218.57,4152.87,Transferencia,Cliente o Producto Inexistente
220502,2025-08-16,,202063.0,11,Pagina Web,5,938.68,234.67,4458.73,Tarjeta,Cliente o Producto Inexistente
220511,2022-08-06,,203974.0,5,Pagina Web,8,6641.22,7969.46,45160.3,Tarjeta,Cliente o Producto Inexistente
220518,2023-03-16,25340.0,999999.0,10,WEB,1,2268.37,340.26,1928.11,Transferencia,Cliente o Producto Inexistente
220542,2023-10-17,777777.0,202668.0,8,Tienda,5,8454.77,1268.22,41005.63,Efectivo,Cliente o Producto Inexistente
220554,2024-10-07,11791.0,,11,WhatsApp,8,6192.29,0.0,49538.32,Transferencia,Cliente o Producto Inexistente
220565,2026-01-06,4587.0,999999.0,20,WhatsApp,8,6569.03,0.0,52552.24,Transferencia,Cliente o Producto Inexistente
220572,2023-11-29,19370.0,,6,Tienda,3,769.15,230.75,2076.7,Efectivo,Cliente o Producto Inexistente
220599,2024-10-22,14511.0,999999.0,17,Tienda,8,3480.17,2784.14,25057.22,TC,Cliente o Producto Inexistente
220616,2021-12-16,777777.0,200382.0,16,WhatsApp,7,4576.24,0.0,32033.68,Transferencia,Cliente o Producto Inexistente
220644,2024-09-16,3732.0,888888.0,5,Web,2,3138.81,0.0,6277.62,Efectivo,Cliente o Producto Inexistente
220686,2026-04-10,,203048.0,11,Sitio,5,1078.54,808.9,4583.8,Tarjeta,Cliente o Producto Inexistente
220699,2025-02-10,,200253.0,1,Tienda,5,10404.58,0.0,52022.9,Efectivo,Cliente o Producto Inexistente
220722,2026-06-14,999999.0,203327.0,15,WhatsApp,1,10785.57,323.57,10462.0,Transferencia,Cliente o Producto Inexistente
220734,2025-04-27,14521.0,,15,Online,2,10844.63,3253.39,18435.87,Transferencia,Cliente o Producto Inexistente
220759,2021-01-02,777777.0,201194.0,3,Tienda,3,3985.02,1195.51,10759.55,Tarjeta,Cliente o Producto Inexistente
220772,2023-06-14,777777.0,203207.0,12,WhatsApp,2,6480.7,388.84,12572.56,Tarjeta,Cliente o Producto Inexistente
220776,2023-02-12,5066.0,999999.0,12,Web,3,1018.48,0.0,3055.44,Efectivo,Cliente o Producto Inexistente
220793,2023-03-12,25936.0,,8,WhatsApp,5,7633.23,1144.98,37021.17,Transferencia,Cliente o Producto Inexistente
220803,2026-04-26,23014.0,,3,WA,1,8152.15,1222.82,6929.33,Efectivo,Cliente o Producto Inexistente
220859,2024-11-18,,202793.0,19,Web,3,274.61,24.71,799.12,Efectivo,Cliente o Producto Inexistente
220924,2025-07-24,,202792.0,14,Tienda,5,6891.25,3445.62,31010.63,Deposito,Cliente o Producto Inexistente
220938,2025-05-20,2017.0,888888.0,16,WA,4,9474.89,1894.98,36004.58,Transferencia,Cliente o Producto Inexistente
220962,2024-03-27,13996.0,,19,WhatsApp,6,4230.04,2538.02,22842.22,Transferencia,Cliente o Producto Inexistente
220965,2021-12-04,19581.0,,14,Tienda,4,6257.97,0.0,25031.88,Efectivo,Cliente o Producto Inexistente
221006,2023-09-13,11214.0,999999.0,11,Tienda,2,9179.78,1835.96,16523.6,Visa,Cliente o Producto Inexistente
221011,2024-04-28,12880.0,888888.0,4,WA,8,6040.92,2416.37,45910.99,Tarjeta,Cliente o Producto Inexistente
221028,2021-03-10,19968.0,,13,WhatsApp,1,2473.83,74.21,2399.62,Tarjeta,Cliente o Producto Inexistente
221066,2022-11-21,24481.0,999999.0,5,Tienda,4,2167.0,260.04,8407.96,Transferencia,Cliente o Producto Inexistente
221083,2024-05-16,7732.0,,12,Web,3,3419.48,1538.77,8719.67,Transferencia,Cliente o Producto Inexistente
221088,2022-08-11,10398.0,888888.0,14,Tienda,3,2337.52,210.38,6802.18,Tarjeta,Cliente o Producto Inexistente
221117,2021-01-16,999999.0,203044.0,12,Web,8,4961.04,1984.42,37703.9,deposito,Cliente o Producto Inexistente
221166,2025-02-19,777777.0,200706.0,10,WhatsApp,6,2609.61,2348.65,13309.01,Efectivo,Cliente o Producto Inexistente
221178,2024-11-24,,204063.0,8,WhatsApp,8,10351.86,12422.23,70392.65,Efectivo,Cliente o Producto Inexistente
221192,2022-12-13,25091.0,,18,WhatsApp,8,9247.34,7397.87,66580.85, cash ,Cliente o Producto Inexistente
221205,2023-01-07,999999.0,201469.0,19,WhatsApp,3,345.14,0.0,1035.42,Tarjeta,Cliente o Producto Inexistente
221253,2026-04-02,,202514.0,7,WhatsApp,5,2829.72,2122.29,12026.31,Tarjeta,Cliente o Producto Inexistente
221290,2023-12-04,21958.0,,2,Tienda,1,6832.11,0.0,6832.11,Tarjeta,Cliente o Producto Inexistente
221308,2021-07-08,28513.0,,6,WhatsApp,5,6267.68,4700.76,26637.64,Tarjeta,Cliente o Producto Inexistente
221317,2026-03-31,999999.0,200538.0,9,Web,8,432.61,346.09,3114.79,Transferencia,Cliente o Producto Inexistente
221387,2024-09-08,10472.0,,6,Web,1,2092.14,0.0,2092.14,Efectivo,Cliente o Producto Inexistente
221409,2021-01-21,999999.0,202486.0,14,WhatsApp,3,972.12,0.0,2916.36,Deposito,Cliente o Producto Inexistente
221447,2021-10-18,,200629.0,17,Web,6,8658.54,1558.54,50392.7,Transferencia,Cliente o Producto Inexistente
221452,2022-02-15,777777.0,201086.0,7,WhatsApp,5,2486.74,621.68,11812.02,Transferencia,Cliente o Producto Inexistente
221479,2021-03-14,999999.0,203104.0,14,web,1,234.12,7.02,227.1,Transferencia,Cliente o Producto Inexistente
221499,2023-07-07,8613.0,,15,WhatsApp,2,373.82,74.76,672.88,Transferencia,Cliente o Producto Inexistente
221502,2023-07-13,,203158.0,3,WhatsApp,8,6427.95,2571.18,48852.42,Tarjeta,Cliente o Producto Inexistente
221513,2025-08-11,777777.0,202224.0,17,Web,3,8158.43,1223.76,23251.53,Transferencia,Cliente o Producto Inexistente
221532,2025-03-04,777777.0,202364.0,15,Web,1,5838.14,,5663.0,Transferencia,Cliente o Producto Inexistente
221572,2023-03-22,999999.0,202856.0,10,Tienda,5,647.98,0.0,3239.9,Tarjeta,Cliente o Producto Inexistente
221592,2022-03-06,23686.0,,13,Web,4,8957.72,3583.09,32247.79,Tarjeta,Cliente o Producto Inexistente
221598,2021-11-01,,,1,Web,8,3486.93,0.0,27895.44,Transferencia,Cliente o Producto Inexistente
221606,2024-05-22,,203017.0,4,Web,2,4713.21,0.0,9426.42,Tarjet,Cliente o Producto Inexistente
221631,2022-10-26,16652.0,,17,Tienda,7,3680.46,1288.16,21215.84,Tarjeta,Cliente o Producto Inexistente
221674,2021-06-07,999999.0,202819.0,4,Tienda,7,10524.51,11050.74,62620.83,Efectivo,Cliente o Producto Inexistente
221696,2023-04-20,14812.0,999999.0,2,Web,8,5755.15,2302.06,43739.14,Efectivo,Cliente o Producto Inexistente
221775,2021-01-11,777777.0,202273.0,12,WhatsApp,3,1451.15,217.67,4135.78,Tarjeta,Cliente o Producto Inexistente
221797,2025-04-18,,203206.0,9,Web,5,5928.79,889.32,28754.63,Transferencia,Cliente o Producto Inexistente
221890,2025-08-19,9889.0,,11,WhatsApp,5,532.85,0.0,3197.1,Transferencia,Cliente o Producto Inexistente
221901,2026-02-14,,204087.0,9,Tienda,1,4178.25,125.35,4052.9,Tarjeta,Cliente o Producto Inexistente
221937,2026-03-21,24475.0,,1,Web,4,5902.89,1180.58,22430.98,Tarjeta,Cliente o Producto Inexistente
221978,2026-05-18,999999.0,203129.0,14,WhatsApp,5,5736.61,2868.31,25814.74,Tarjeta,Cliente o Producto Inexistente
221989,2021-08-21,999999.0,200020.0,7,Tienda,3,9505.14,0.0,28515.42,Efectivo,Cliente o Producto Inexistente
222048,2025-09-06,14314.0,888888.0,10,WhatsApp,6,9575.29,2872.59,54579.15,Transf.,Cliente o Producto Inexistente
222059,2025-06-04,8974.0,888888.0,1,WhatsApp,3,7836.32,3526.34,19982.62,Transferencia,Cliente o Producto Inexistente
222070,2024-11-13,14576.0,888888.0,20,Web,3,6713.54,604.22,19536.4,Credito,Cliente o Producto Inexistente
222098,2025-05-10,27427.0,999999.0,12,WHATSAPP,4,472.02,0.0,1888.08,Efectivo,Cliente o Producto Inexistente
222110,2024-05-22,,200101.0,8,WhatsApp,5,6395.7,3197.85,28780.65,Efectivo,Cliente o Producto Inexistente
222112,2025-11-24,777777.0,201543.0,10,Tienda,3,4346.19,0.0,13038.57,Transferencia,Cliente o Producto Inexistente
222115,2026-04-01,20348.0,999999.0,20,Web,0,7297.24,1751.34,56626.58,Efectivo,Cliente o Producto Inexistente
222177,2021-01-31,7866.0,999999.0,16,Tienda,3,7778.26,0.0,23334.78,Efectivo,Cliente o Producto Inexistente
222190,2022-10-18,777777.0,200587.0,4,Web,7,8310.44,8725.96,49447.12,Tarjeta,Cliente o Producto Inexistente
222195,2022-01-05,27802.0,999999.0,9,Web,8,4586.45,3669.16,33022.44,Tarjeta,Cliente o Producto Inexistente
222201,2022-03-19,23033.0,888888.0,3,Web,6,1251.64,0.0,7509.84,Tarjeta,Cliente o Producto Inexistente
222222,2025-03-22,,201558.0,9,WhatsApp,4,8472.65,5083.59,28807.01,Transferencia,Cliente o Producto Inexistente
222273,2026-06-11,14063.0,,5,WhatsApp,2,7611.86,2283.56,12940.16,Tarjeta,Cliente o Producto Inexistente
222283,2023-07-19,,202353.0,18,WhatsAp,7,8658.31,9091.23,51516.94,Tarjeta,Cliente o Producto Inexistente
222288,2022-11-14,777777.0,201028.0,12,whatsapp,5,5395.91,2697.95,24281.6,Transferencia,Cliente o Producto Inexistente
222352,2024-01-31,777777.0,,9,Tienda,7,8209.82,8620.31,48848.43,Mastercard,Cliente o Producto Inexistente
222363,2024-11-14,999999.0,202751.0,20,Web,8,8976.14,7180.91,64628.21,TC,Cliente o Producto Inexistente
222383,2023-08-03,,201859.0,3,Web,5,7418.81,1854.7,35239.35,Tarjeta,Cliente o Producto Inexistente
222399,2023-06-20,29472.0,888888.0,7,Web,5,7710.94,3855.47,34699.23,Tarjeta,Cliente o Producto Inexistente
222444,2025-06-14,16991.0,,1,Web,2,7845.95,1569.19,14122.71,transferencia,Cliente o Producto Inexistente
222495,2024-01-26,777777.0,200940.0,8,Tienda,1,669.12,20.07,871.19,Transferencia,Cliente o Producto Inexistente
222546,2024-10-07,763.0,999999.0,10,WhatsApp,3,4177.39,1879.83,10652.34,Mastercard,Cliente o Producto Inexistente
222549,2023-10-31,777777.0,200475.0,13,Tienda,1,3250.47,162.52,3087.95,Efectivo,Cliente o Producto Inexistente
222626,2023-12-29,777777.0,200408.0,12,Online,4,7845.95,4707.57,26676.23,Tarjeta,Cliente o Producto Inexistente
222652,2023-04-14,777777.0,200160.0,20,Web,8,4742.25,1896.9,36041.1,Efectivo,Cliente o Producto Inexistente
222653,2024-09-05,5891.0,,11,WhatsApp,1,2304.94,345.74,1959.2,Tarjeta,Cliente o Producto Inexistente
222708,2025-06-18,777777.0,203309.0,10,Web,1,8461.54,1269.23,7192.31,Transferencia,Cliente o Producto Inexistente
222720,2021-10-24,,203288.0,12,Web,5,3540.17,2655.13,15045.72,Transferencia,Cliente o Producto Inexistente
222732,2024-09-06,28703.0,999999.0,17,Tienda,8,8122.07,3248.83,61727.73,Transferencia,Cliente o Producto Inexistente
222748,2024-11-13,777777.0,203461.0,2,Web,8,4359.17,1046.2,33827.16,Efectivo,Cliente o Producto Inexistente
222778,2023-12-07,,201234.0,4,Web,6,7663.19,4597.91,41381.23,tarjeta,Cliente o Producto Inexistente
222829,2022-03-14,9620.0,,13,Tienda,6,1959.49,352.71,11404.23,Tarjeta,Cliente o Producto Inexistente
222833,2026-02-21,777777.0,203135.0,15,WhatsApp,2,10705.37,3211.61,18199.13,Tarjeta,Cliente o Producto Inexistente
222835,2021-12-14,20642.0,,9,Tienda,1,5144.96,0.0,5144.96,Efectivo,Cliente o Producto Inexistente
222915,2021-03-26,9936.0,999999.0,14,Web,7,4929.75,0.0,34508.25,Efectivo,Cliente o Producto Inexistente
223032,2022-03-03,8354.0,,11,Tienda,2,11179.4,670.76,21688.04,Mastercard,Cliente o Producto Inexistente
223059,2026-03-25,9708.0,,13,Tienda,4,3903.22,1561.29,14051.59,Transferencia,Cliente o Producto Inexistente
223180,2022-12-07,20245.0,999999.0,17,Web,5,2690.86,2018.14,11436.16,Tarjeta,Cliente o Producto Inexistente
223209,2022-04-15,9451.0,,5,WhatsApp,8,8759.89,0.0,70079.12,Transferencia,Cliente o Producto Inexistente
223244,2023-03-10,1017.0,,8,WhatsApp,5,5474.49,4105.87,23266.58,Efectivo,Cliente o Producto Inexistente
223259,2021-01-02,,202095.0,18,Tienda,8,10451.36,0.0,83610.88,Transferencia,Cliente o Producto Inexistente
223337,2023-06-29,19259.0,888888.0,7,WhatsApp,1,9923.75,992.38,8931.37,Efectivo,Cliente o Producto Inexistente
223383,2022-11-24,5744.0,999999.0,17,tienda,7,2314.67,2430.4,13772.29,Tarjeta,Cliente o Producto Inexistente
223388,2026-05-15,11426.0,,3,Tienda,1,1393.97,0.0,1393.97,Tarjeta,Cliente o Producto Inexistente
223390,2025-11-06,21337.0,888888.0,5,WA,5,4500.37,3375.28,19126.57,Transferencia,Cliente o Producto Inexistente
223412,2023-02-02,1181.0,,2,WhatsApp,4,7535.13,3014.05,27126.47,Tarjeta,Cliente o Producto Inexistente
223448,2021-12-15,,203408.0,19,WhatsApp,4,4925.58,1970.23,17732.09,Tarjeta,Cliente o Producto Inexistente
223473,2021-12-18,,201235.0,11,Web,4,5253.91,630.47,20385.17,Transferencia,Cliente o Producto Inexistente
223495,2023-06-30,777777.0,202743.0,1,Tienda,4,2790.31,558.06,10603.18,Tarjeta,Cliente o Producto Inexistente
223503,2025-04-08,25849.0,888888.0,8,Web,6,3113.09,1867.85,16810.69,Transferencia,Cliente o Producto Inexistente
223512,2023-04-23,21462.0,,15,Web,1,1676.72,251.51,1425.21,Tarjeta,Cliente o Producto Inexistente
223549,2024-07-01,,201629.0,10,Tienda,3,176.63,15.9,513.99,Transferencia,Cliente o Producto Inexistente
223642,2021-12-18,15861.0,,12,WhatsApp,6,1072.82,965.54,5471.38,Efectivo,Cliente o Producto Inexistente
223652,2022-04-20,,201781.0,18,Tienda,7,917.43,321.1,6100.91,Tarjeta,Cliente o Producto Inexistente
223661,2024-02-23,25440.0,,12,Tienda,8,9578.87,0.0,76630.96,Tarjeta,Cliente o Producto Inexistente
223662,2024-05-14,15287.0,888888.0,14,Web,2,8501.6,2550.48,14452.72,Transferencia,Cliente o Producto Inexistente
223684,2025-09-01,,201461.0,6,Tienda,3,598.19,269.19,1525.38,Tarjeta,Cliente o Producto Inexistente
223708,2022-06-25,4160.0,999999.0,2,WhatsApp,5,8724.51,6543.38,37079.17,Efectivo,Cliente o Producto Inexistente
223711,2021-07-12,12081.0,,8,Web,5,4208.83,0.0,21044.15,Transferencia,Cliente o Producto Inexistente
223716,2022-11-05,999999.0,203909.0,14,Web,2,956.15,0.0,1912.3,Efectivo,Cliente o Producto Inexistente
223724,2026-01-26,777777.0,202385.0,19,WhatsApp,5,8547.53,0.0,42737.65,Tarjeta,Cliente o Producto Inexistente
223750,2025-03-05,26885.0,999999.0,2,Tienda,7,3904.12,1366.44,25962.4,Efectivo,Cliente o Producto Inexistente
223780,2025-07-10,777777.0,200625.0,4,Web,7,3906.09,2734.26,24608.37,Tarjeta,Cliente o Producto Inexistente
223810,2023-09-15,,202991.0,15,Web,5,2814.14,0.0,14070.7,Transferencia,Cliente o Producto Inexistente
223828,2021-04-08,999999.0,,9,Tienda,5,2746.83,0.0,13734.15,Tarjeta,Cliente o Producto Inexistente
223892,2022-07-31,13675.0,888888.0,17,WhatsApp,1,1689.28,0.0,1689.28,Efectivo,Cliente o Producto Inexistente
223934,2026-07-06,777777.0,201733.0,9, WhatsApp ,4,6545.78,3927.47,22255.65,Transferencia,Cliente o Producto Inexistente
223936,2021-08-16,999999.0,203980.0,3,Web,3,6086.38,912.96,17346.18,Transf.,Cliente o Producto Inexistente
223939,2025-05-02,16072.0,,13,Tienda,7,3839.45,1343.81,25532.34,Efectivo,Cliente o Producto Inexistente
223975,2025-04-21,4193.0,999999.0,14,WhatsApp,5,3991.97,0.0,19959.85,Transferencia,Cliente o Producto Inexistente
223984,2023-05-23,999999.0,203274.0,4,Tienda,3,5381.73,32290.38,14530.67,Tarjeta,Cliente o Producto Inexistente
224076,2025-03-23,,202080.0,8,WhatsApp,7,6487.99,-100.0,43145.13,Transferencia,Cliente o Producto Inexistente
224092,2024-04-23,6603.0,888888.0,16,whatsapp,2,1418.52,141.85,2695.19,Mastercard,Cliente o Producto Inexistente
224093,2024-03-04,5860.0,,4,WhatsApp,3,10223.33,3067.0,27602.99,Efectivo,Cliente o Producto Inexistente
224129,2026-02-17,777777.0,202504.0,12,Tienda,2,7766.07,1553.21,13978.93,Efectivo,Cliente o Producto Inexistente
224158,2021-09-26,19428.0,,13,WhatsApp,4,8568.82,5141.29,29133.99,Tarjeta,Cliente o Producto Inexistente
224163,2023-07-27,4992.0,,6,Tienda,1,138.91,13.89,125.02,Transferencia,Cliente o Producto Inexistente
224164,2022-05-25,2570.0,,6,Tienda,1,864.12,0.0,864.12,Tarjeta,Cliente o Producto Inexistente
224201,2022-10-04,999999.0,202808.0,11,Web,8,3862.14,0.0,30897.12,Tarjeta,Cliente o Producto Inexistente
224211,2021-10-09,777777.0,201821.0,9,Tienda,2,2871.27,574.25,5168.29,Efectivo,Cliente o Producto Inexistente
224234,2023-11-28,15395.0,999999.0,18,Tienda,5,5453.47,4090.1,23177.25,Efectivo,Cliente o Producto Inexistente
224253,2023-07-05,,202694.0,3,WhatsApp,4,3525.43,1410.17,12691.55,Tarjeta,Cliente o Producto Inexistente
224255,2022-03-26,,202171.0,2,WhatsApp,8,11033.78,8827.02,79443.22,Tarjeta,Cliente o Producto Inexistente
224379,2025-05-23,27517.0,888888.0,7,Web,1,1842.84,0.0,1842.84,Efectivo,Cliente o Producto Inexistente
224383,2026-02-17,777777.0,202669.0,12,Web,2,10156.0,1015.6,25764.97,Mastercard,Cliente o Producto Inexistente
224410,2023-05-25,777777.0,202234.0,7,Web,2,5873.93,1174.79,10573.07,Tarjeta,Cliente o Producto Inexistente
224419,2022-11-18,777777.0,200912.0,14,Tienda,4,7778.26,933.39,30179.65,TC,Cliente o Producto Inexistente
224427,2022-12-13,,200842.0,7,WhatsApp,2,3538.23,353.82,6722.64,Efectivo,Cliente o Producto Inexistente
224428,2023-05-25,777777.0,200467.0,11,WhatsApp,3,316.22,47.43,901.23,Efectivo,Cliente o Producto Inexistente
224472,2022-04-23,999999.0,203958.0,18,WEB,4,5843.65,3506.19,19868.41,Transferencia,Cliente o Producto Inexistente
224494,2024-08-27,999999.0,888888.0,15,Web,6,1529.78,275.36,8903.32,Tarjeta,Cliente o Producto Inexistente
224499,2026-03-25,11945.0,999999.0,5,Web,2,4021.83,241.31,7802.35,Efectivo,Cliente o Producto Inexistente
224503,2023-09-17,777777.0,201757.0,18,WhatsApp,6,6697.08,4018.25,36164.23,Tarjeta,Cliente o Producto Inexistente
224534,2023-05-31,777777.0,203695.0,15,WhatsApp,1,3064.7,459.7,3410.46,Transferencia,Cliente o Producto Inexistente
224536,2021-07-13,777777.0,200826.0,12,WA,2,6572.64,394.36,12750.92,Efectivo,Cliente o Producto Inexistente
224549,2021-09-03,29205.0,999999.0,9,Tienda,4,4209.03,505.08,16331.04,Tarjeta,Cliente o Producto Inexistente
224564,2024-06-21,,200354.0,1,Online,8,1971.57,788.63,14983.93,Tarjeta,Cliente o Producto Inexistente
224586,2023-12-30,,200248.0,5,WhatsApp,5,4323.19,2161.59,19454.36,Efectivo,Cliente o Producto Inexistente
224619,2024-04-28,777777.0,200447.0,6,Sitio,2,4658.8,1397.64,7919.96,Tarjeta,Cliente o Producto Inexistente
224631,2025-09-20,,202407.0,16,WhatsApp,8,460.29,368.23,3314.09,Tarjeta,Cliente o Producto Inexistente
224713,2024-07-30,28647.0,,3,Tienda,8,6084.32,0.0,48674.56,Tarjeta,Cliente o Producto Inexistente
224717,2025-12-20,999999.0,202858.0,8,Web,4,4713.58,2828.15,16026.17,Transferencia,Cliente o Producto Inexistente
224726,2024-06-19,,202959.0,1,WhatsApp,6,3607.93,649.43,20998.15,Credito,Cliente o Producto Inexistente
224742,2026-09-01,16436.0,888888.0,14,Tienda,6,2403.52,0.0,14421.12,Tarjeta,Cliente o Producto Inexistente
224745,2022-08-28,,201985.0,6,WhatsApp,5,2806.48,420.97,13611.43,Transferencia,Cliente o Producto Inexistente
224747,2025-03-06,22522.0,888888.0,20,Tienda,6,11168.41,3350.52,63659.94,Efectivo,Cliente o Producto Inexistente
224755,2023-10-23,777777.0,202990.0,20,Web,8,4088.32,3270.66,29435.9,Efectivo,Cliente o Producto Inexistente
224767,2023-12-28,27229.0,,6,Tienda,6,8720.33,7848.3,44473.68,Efectivo,Cliente o Producto Inexistente
224778,2023-08-17,,202887.0,14,WhatsApp,3,2349.47,1057.26,4301.27,Tarjeta,Cliente o Producto Inexistente
224815,2022-10-24,29329.0,888888.0,20,WhatsApp,3,438.8,39.49,1276.91,Efectivo,Cliente o Producto Inexistente
224838,2021-11-11,9839.0,,12,Tienda,6,2139.95,385.19,12454.51,Transferencia,Cliente o Producto Inexistente
224840,2021-08-12,999999.0,203279.0,5,Web,2,2414.22,144.85,4683.59,Transferencia,Cliente o Producto Inexistente
224900,2024-12-13,999999.0,202651.0,18,Tienda,6,500.08,0.0,3000.48,Efectivo,Cliente o Producto Inexistente
224903,2022-11-08,999999.0,202299.0,4,WEB,1,3052.77,152.64,2900.13,Tarjeta,Cliente o Producto Inexistente
224918,2025-04-07,,202754.0,4,Tienda,4,8529.24,3411.7,30705.26,Tarjeta,Cliente o Producto Inexistente
224946,2025-07-05,20303.0,888888.0,1,Tienda,3,8554.14,769.87,24892.55,Efectivo,Cliente o Producto Inexistente
224970,2023-12-05,5782.0,888888.0,5,WA,6,9578.87,2873.66,54599.56,Credito,Cliente o Producto Inexistente
224986,,,,2,Web,8,5324.35,2129.74,40465.06,Transferencia,Cliente o Producto Inexistente
225013,2022-03-12,999999.0,200980.0,3,Tiend,8,7617.4,1828.18,59111.02,Tarjeta,Cliente o Producto Inexistente
225056,2026-02-28,,201120.0,14,WhatsApp,3,1527.6,229.14,4353.66,Mastercard,Cliente o Producto Inexistente
225072,,,201865.0,7,WhatsApp,8,5667.72,0.0,45341.76,Tarjeta,Cliente o Producto Inexistente
225077,2023-08-25,2428.0,,9,Tienda,7,4935.51,0.0,34548.57,Efectivo,Cliente o Producto Inexistente
225103,2023-02-11,9855.0,,1,Tienda Física,1,7317.38,731.74,6585.64,Transferenci,Cliente o Producto Inexistente
225138,2025-03-09,999999.0,202385.0,16,Web,7,8547.53,2991.64,56841.07,Efectivo,Cliente o Producto Inexistente
225160,2024-12-14,12296.0,,7,WhatsApp,6,6075.05,1093.51,35356.79,Transferencia,Cliente o Producto Inexistente
225204,2022-05-03,12742.0,999999.0,8,Web,7,2991.68,0.0,20941.76,Deposito,Cliente o Producto Inexistente
225251,2024-09-01,,200315.0,17,Web,1,8050.79,402.54,7648.25,TC,Cliente o Producto Inexistente
225324,2024-07-01,777777.0,201796.0,5,Tienda,2,3686.57,0.0,7373.14,Transferencia,Cliente o Producto Inexistente
225326,2024-04-11,19870.0,999999.0,6,WhatsApp,2,8720.33,1744.07,15696.59,Transferencia,Cliente o Producto Inexistente
225327,2021-12-28,999999.0,201315.0,5,Web,2,427.97,25.68,830.26,Tarjeta,Cliente o Producto Inexistente
225356,2022-10-17,,203931.0,9,WhatsApp,7,8867.58,9310.96,52762.1,Tarjeta,Cliente o Producto Inexistente
225363,2023-06-02,18797.0,888888.0,18,WhatsApp,2,7813.33,0.0,15626.66,Tarjeta,Cliente o Producto Inexistente
225369,2025-01-06,999999.0,200518.0,20,WhatsApp,6,7293.4,6564.06,37196.34,Efectivo,Cliente o Producto Inexistente
