producto_id,nombre_producto,categoria,subcategoria,marca,costo_unitario,precio_lista,proveedor_id
202992,TECLADOS TECHONE MODELO 617,ACCESORIOS,TECLADOS,TECHONE,6779.38,9074.28,9024
202993,CURVOS NETPRO MODELO 328,MONITORES,CURVOS,NETPRO,5112.74,6072.7,9007
202994,TECLADOS LOGITECH MODELO 481,ACCESORIOS,TECLADOS,LOGITECH,2315.05,3524.49,9033
202995,AUDIFONOS CLICKIT MODELO 663,ACCESORIOS,AUDIFONOS,CLICKIT,597.47,846.0,9074
202996,DESKTOP VISIONX MODELO 668,COMPUTO,DESKTOP,VISIONX,5521.95,7794.0,9014
202997,GAMING TECHONE MODELO 464,MONITORES,GAMING,TECHONE,3972.07,6395.47,9090
202998,AUDIFONOS DELL MODELO 883,ACCESORIOS,AUDIFONOS,DELL,1003.23,1165.03,9042
202999,CURVOS DELL MODELO 529,MONITORES,CURVOS,DELL,497.78,636.78,9006
203000,TECLADOS NETPRO MODELO 858,ACCESORIOS,TECLADOS,NETPRO,3162.64,3644.47,9061
203001,IMPRESORAS NETPRO MODELO 568,IMPRESION,IMPRESORAS,NETPRO,5605.26,7438.95,9013
203002,BIOMETRICOS PRINTMAX MODELO 202,SEGURIDAD,BIOMETRICOS,PRINTMAX,682.43,909.1,9090
203003,ROUTERS LENOVO MODELO 950,REDES,ROUTERS,LENOVO,377.33,524.93,9079
203004,GAMING SECUREID MODELO 283,MONITORES,GAMING,SECUREID,2684.62,3437.14,9100
203005,BIOMETRICOS SECUREID MODELO 489,SEGURIDAD,BIOMETRICOS,SECUREID,2690.52,4381.86,9039
203006,GAMING TECHONE MODELO 924,MONITORES,GAMING,TECHONE,5216.91,7386.23,9088
203007,CAMARAS LENOVO MODELO 279,SEGURIDAD,CAMARAS,LENOVO,6288.6,7851.09,9038
203008,ALARMAS NETPRO MODELO 740,DESCONOCIDO,ALARMAS,NETPRO,6487.39,8651.41,9038
203009,TECLADOS VISIONX MODELO 125,ACCESORIOS,TECLADOS,VISIONX,5063.16,8147.48,9084
203010,LED VISIONX MODELO 610,MONITORES,LED,VISIONX,5216.12,6151.08,9053
203011,DESKTOP VISIONX MODELO 915,COMPUTO,DESKTOP,VISIONX,6384.33,10864.65,9082
203012,ALARMAS PRINTMAX MODELO 920,SEGURIDAD,ALARMAS,PRINTMAX,1508.78,2545.4,9045
203013,ALARMAS CLICKIT MODELO 898,SEGURIDAD,ALARMAS,CLICKIT,6940.24,8722.31,9017
203014,AUDIFONOS LOGITECH MODELO 482,ACCESORIOS,AUDIFONOS,LOGITECH,6506.81,9115.51,9073
203015,WEBCAM NETPRO MODELO 277,ACCESORIOS,WEBCAM,NETPRO,6968.45,9447.7,9043
203016,ROUTERS PRINTMAX MODELO 655,REDES,ROUTERS,PRINTMAX,4667.45,7412.21,9062
203017,ALARMAS LENOVO MODELO 782,SEGURIDAD,ALARMAS,LENOVO,3617.2,4713.21,9065
203018,TONER PRINTMAX MODELO 696,IMPRESION,TONER,PRINTMAX,6836.15,10500.46,9058
203019,CURVOS NETPRO MODELO 627,MONITORES,CURVOS,NETPRO,5734.98,8865.96,9044
203020,LED SECUREID MODELO 108,MONITORES,LED,SECUREID,4429.76,6674.96,9025
203021,CURVOS DELL MODELO 752,MONITORES,CURVOS,DELL,5332.13,7966.5,9099
203022,ROUTERS CLICKIT MODELO 361,REDES,ROUTERS,CLICKIT,6356.11,10699.31,9074
203023,IMPRESORAS VISIONX MODELO 212,IMPRESION,IMPRESORAS,VISIONX,2610.84,4155.68,9011
203024,GAMING PRINTMAX MODELO 579,MONITORES,,PRINTMAX,5626.95,8252.05,9027
203025,IMPRESORAS DELL MODELO 415,IMPRESION,IMPRESORAS,DELL,6445.44,0.0,9022
203026,BIOMETRICOS CLICKIT MODELO 617,SEGURIDAD,BIOMETRICOS,CLICKIT,5630.87,8535.04,9035
203027,CABLEADO PRINTMAX MODELO 971,REDES,CABLEADO,PRINTMAX,3700.07,5794.75,9094
203028,TONER NETPRO MODELO 387,IMPRESION,TONER,NETPRO,1276.69,1750.31,9020
203029,LAPTOPS LENOVO MODELO 292,DESCONOCIDO,LAPTOPS,DESCONOCIDO,3402.22,4306.99,9043
203030,BIOMETRICOS LENOVO MODELO 120,SEGURIDAD,BIOMETRICOS,LENOVO,6762.96,9699.19,9068
203031,TINTA NETPRO MODELO 107,IMPRESION,TINTA,NETPRO,137.27,234.46,9061
203032,CAMARAS CLICKIT MODELO 497,SEGURIDAD,CAMARAS,CLICKIT,2734.34,3855.47,9026
203033,DESKTOP TECHONE MODELO 295,COMPUTO,DESKTOP,TECHONE,3303.79,4063.44,9014
203034,TECLADOS HP MODELO 294,ACCESORIOS,TECLADOS,HP,3602.65,4942.44,9024
203035,LAPTOPS LENOVO MODELO 430,COMPUTO,LAPTOPS,LENOVO,1235.68,1913.18,9006
203036,TECLADOS DELL MODELO 112,ACCESORIOS,TECLADOS,DELL,3673.51,4897.23,9088
203037,GAMING VISIONX MODELO 984,MONITORES,GAMING,VISIONX,5872.47,8524.76,9060
203038,CURVOS SECUREID MODELO 496,MONITORES,CURVOS,SECUREID,5946.07,9638.28,9017
203039,DESKTOP LOGITECH MODELO 887,COMPUTO,DESKTOP,LOGITECH,1412.42,2123.67,9063
203040,WEBCAM NETPRO MODELO 887,ACCESORIOS,WEBCAM,NETPRO,330.54,416.13,9091
203041,TONER NETPRO MODELO 677,IMPRESION,TONER,NETPRO,2966.4,4531.79,9077
203042,IMPRESORAS VISIONX MODELO 960,IMPRESION,IMPRESORAS,VISIONX,4894.34,6210.38,9051
203043,TONER LOGITECH MODELO 544,IMPRESION,TONER,LOGITECH,3624.87,4723.5,9055
203044,TECLADOS NETPRO MODELO 497,ACCESORIOS,TECLADOS,NETPRO,3984.35,4961.04,9004
203045,ROUTERS CLICKIT MODELO 134,REDES,ROUTERS,CLICKIT,969.34,1366.94,9027
203046,LED LENOVO MODELO 685,MONITORES,LED,LENOVO,3076.65,5378.76,9074
203047,TONER SECUREID MODELO 744,IMPRESION,TONER,SECUREID,4589.62,7537.11,9046
203048,SWITCHES VISIONX MODELO 249,REDES,SWITCHES,VISIONX,675.37,1078.54,9070
203049,DESKTOP CLICKIT MODELO 967,COMPUTO,DESKTOP,CLICKIT,92.96,155.65,9050
203050,TECLADOS CLICKIT MODELO 538,ACCESORIOS,TECLADOS,CLICKIT,280.4,353.4,9074
203051,ALARMAS SECUREID MODELO 900,SEGURIDAD,ALARMAS,SECUREID,3691.23,5933.32,9030
203052,ALARMAS LENOVO MODELO 381,SEGURIDAD,ALARMAS,LENOVO,5667.43,9580.29,9019
203053,DESKTOP HP MODELO 35,COMPUTO,DESKTOP,HP,3210.0,5149.67,9083
203054,AUDIFONOS HP MODELO 872,ACCESORIOS,AUDIFONOS,HP,5694.77,8433.35,9057
203055,SWITCHES CLICKIT MODELO 850,REDES,SWITCHES,CLICKIT,1782.58,2202.62,9055
203056,WEBCAM SECUREID MODELO 961,ACCESORIOS,WEBCAM,SECUREID,2169.09,2530.5,9006
203057,LED LENOVO MODELO 597,MONITORES,LED,LENOVO,6189.29,9349.04,9022
203058,IMPRESORAS VISIONX MODELO 260,IMPRESION,IMPRESORAS,VISIONX,453.01,729.05,9047
203059,SWITCHES PRINTMAX MODELO 854,REDES,SWITCHES,PRINTMAX,1015.87,1472.4,9076
203060,CAMARAS LOGITECH MODELO 402,SEGURIDAD,CAMARAS,LOGITECH,3961.72,5472.94,9089
203061,ALARMAS LOGITECH MODELO 274,SEGURIDAD,ALARMAS,LOGITECH,6021.26,9120.02,9061
203062,TINTA DELL MODELO 705,IMPRESION,TINTA,DELL,3268.45,4778.88,9052
203063,LED HP MODELO 513,MONITORES,LED,HP,6330.85,9647.9,9098
203064,LAPTOPS TECHONE MODELO 219,COMPUTO,LAPTOPS,TECHONE,6061.8,7667.12,9033
203065,TECLADOS LENOVO MODELO 691,ACCESORIOS,TECLADOS,LENOVO,6006.64,8700.83,9088
203066,TECLADOS LOGITECH MODELO 139,ACCESORIOS,TECLADOS,LOGITECH,4982.75,8465.56,9069
203067,CABLEADO SECUREID MODELO 712,REDES,CABLEADO,SECUREID,5048.61,7150.03,9030
203068,CURVOS VISIONX MODELO 512,MONITORES,CURVOS,VISIONX,6826.84,9051.87,9036
203069,CAMARAS HP MODELO 363,SEGURIDAD,CAMARAS,HP,5990.31,7196.36,9037
203070,TONER SECUREID MODELO 996,IMPRESION,TONER,SECUREID,2909.55,3855.32,9023
203071,CAMARAS SECUREID MODELO 474,SEGURIDAD,CAMARAS,SECUREID,667.97,-100.0,9094
203072,CURVOS HP MODELO 268,MONITORES,CURVOS,HP,6398.39,8323.35,9088
203073,CABLEADO VISIONX MODELO 396,DESCONOCIDO,CABLEADO,VISIONX,2799.63,2439.06,9096
203074,ALL IN ONE TECHONE MODELO 938,COMPUTO,ALL IN ONE,TECHONE,6248.56,7753.64,9024
203075,CAMARAS SECUREID MODELO 727,SEGURIDAD,CAMARAS,SECUREID,284.71,492.49,9071
203076,TECLADOS DELL MODELO 458,ACCESORIOS,TECLADOS,DELL,6259.78,7342.1,9024
203077,IMPRESORAS NETPRO MODELO 113,IMPRESION,IMPRESORAS,NETPRO,1476.52,2290.17,9048
203078,CABLEADO LOGITECH MODELO 652,REDES,CABLEADO,LOGITECH,4796.71,5612.09,9082
203079,TINTA PRINTMAX MODELO 315,IMPRESION,TINTA,PRINTMAX,1994.93,2812.76,9026
203080,WEBCAM DELL MODELO 810,ACCESORIOS,WEBCAM,DELL,5319.43,6740.35,9026
203081,GAMING VISIONX MODELO 588,MONITORES,GAMING,VISIONX,1822.48,2245.86,9088
203082,ROUTERS CLICKIT MODELO 811,REDES,ROUTERS,CLICKIT,593.11,854.66,9085
203083,IMPRESORAS SECUREID MODELO 946,IMPRESION,IMPRESORAS,SECUREID,2033.44,3357.31,9027
203084,BIOMETRICOS HP MODELO 974,SEGURIDAD,BIOMETRICOS,HP,2577.41,4271.24,9072
203085,MOUSE CLICKIT MODELO 785,ACCESORIOS,MOUSE,CLICKIT,2538.78,3565.05,9089
203086,BIOMETRICOS HP MODELO 586,SEGURIDAD,BIOMETRICOS,HP,4667.69,6135.73,9077
203087,DESKTOP VISIONX MODELO 451,COMPUTO,DESKTOP,VISIONX,1125.49,1710.76,9040
203088,TECLADOS HP MODELO 899,ACCESORIOS,TECLADOS,HP,3332.18,3834.97,9048
203089,GAMING VISIONX MODELO 779,MONITORES,GAMING,VISIONX,471.51,0.0,9053
203090,TINTA CLICKIT MODELO 110,IMPRESION,TINTA,CLICKIT,1622.22,1959.49,9042
203091,AUDIFONOS VISIONX MODELO 445,ACCESORIOS,AUDIFONOS,VISIONX,3290.64,4774.23,9003
203092,DESKTOP LOGITECH MODELO 336,COMPUTO,DESKTOP,LOGITECH,3307.02,4494.97,9011
203093,TECLADOS DELL MODELO 964,ACCESORIOS,TECLADOS,DELL,5933.05,10198.54,9081
203094,MOUSE NETPRO MODELO 271,ACCESORIOS,MOUSE,NETPRO,2218.01,3531.67,9017
203095,TINTA TECHONE MODELO 590,IMPRESION,TINTA,TECHONE,2274.26,3974.85,9051
203096,LAPTOPS SECUREID MODELO 283,COMPUTO,LAPTOPS,SECUREID,3964.55,5715.92,9055
203097,CAMARAS DELL MODELO 854,SEGURIDAD,CAMARAS,DELL,5775.7,6783.0,9059
203098,TINTA SECUREID MODELO 164,IMPRESION,TINTA,SECUREID,2536.59,4264.74,9051
203099,MOUSE VISIONX MODELO 960,ACCESORIOS,MOUSE,VISIONX,5411.12,9150.04,9082
203100,BIOMETRICOS PRINTMAX MODELO 233,SEGURIDAD,BIOMETRICOS,PRINTMAX,2111.33,2729.24,9063
203101,SWITCHES TECHONE MODELO 171,REDES,SWITCHES,TECHONE,5609.97,9350.82,9087
203102,AUDIFONOS PRINTMAX MODELO 170,ACCESORIOS,AUDIFONOS,PRINTMAX,302.19,388.88,9036
203103,MOUSE TECHONE MODELO 586,ACCESORIOS,MOUSE,TECHONE,6256.0,9569.73,9040
203104,MOUSE TECHONE MODELO 481,ACCESORIOS,MOUSE,TECHONE,166.68,234.12,9060
203105,BIOMETRICOS VISIONX MODELO 418,SEGURIDAD,BIOMETRICOS,VISIONX,2988.26,4178.25,9071
203106,LAPTOPS LENOVO MODELO 864,COMPUTO,LAPTOPS,LENOVO,203.55,312.19,9006
203107,ROUTERS LOGITECH MODELO 685,REDES,ROUTERS,LOGITECH,217.57,286.86,9033
203108,TECLADOS NETPRO MODELO 172,ACCESORIOS,TECLADOS,NETPRO,5141.61,8129.81,9097
203109,WEBCAM TECHONE MODELO 150,ACCESORIOS,WEBCAM,TECHONE,5797.07,5317.3,9020
203110,WEBCAM DELL MODELO 374,COMPUTO,WEBCAM,DELL,6030.48,8781.98,9039
203111,GAMING DELL MODELO 289,MONITORES,GAMING,DELL,1465.32,2190.35,9001
203112,ROUTERS NETPRO MODELO 332,REDES,ROUTERS,NETPRO,4499.85,7841.53,9072
203113,BIOMETRICOS VISIONX MODELO 474,SEGURIDAD,BIOMETRICOS,VISIONX,4634.68,7369.31,9071
203114,ALL IN ONE LOGITECH MODELO 306,COMPUTO,ALL IN ONE,LOGITECH,4249.89,6020.56,9038
203115,GAMING LENOVO MODELO 349,MONITORES,GAMING,LENOVO,1094.57,1892.52,9034
203116,ROUTERS NETPRO MODELO 443,REDES,ROUTERS,NETPRO,6652.11,8568.82,9060
203117,ALARMAS HP MODELO 516,SEGURIDAD,ALARMAS,HP,3545.42,4183.16,9052
203118,MOUSE PRINTMAX MODELO 739,ACCESORIOS,MOUSE,PRINTMAX,1598.68,2593.29,9052
203119,ALARMAS HP MODELO 153,SEGURIDAD,ALARMAS,HP,1494.96,2074.61,9045
203120,LAPTOPS TECHONE MODELO 109,COMPUTO,LAPTOPS,TECHONE,3477.41,5855.22,9099
203121,TONER CLICKIT MODELO 660,IMPRESION,TONER,CLICKIT,871.03,1338.26,9005
203122,CAMARAS TECHONE MODELO 942,SEGURIDAD,CAMARAS,TECHONE,1178.06,1541.55,9096
203123,CABLEADO DELL MODELO 296,REDES,DESCONOCIDO,DELL,1577.44,2457.8,9032
203124,ALL IN ONE DELL MODELO 972,COMPUTO,ALL IN ONE,DELL,4600.28,7256.4,9013
203125,LAPTOPS SECUREID MODELO 118,COMPUTO,LAPTOPS,SECUREID,4750.63,7083.61,9086
203126,TONER VISIONX MODELO 437,IMPRESION,TONER,VISIONX,2792.99,3695.21,9031
203127,DESKTOP NETPRO MODELO 265,COMPUTO,DESKTOP,NETPRO,5296.96,8413.12,9063
203128,LED TECHONE MODELO 964,MONITORES,LED,TECHONE,6306.75,8404.83,9063
203129,CAMARAS VISIONX MODELO 706,SEGURIDAD,CAMARAS,VISIONX,4888.66,5736.61,9080
203130,TONER SECUREID MODELO 446,IMPRESION,TONER,SECUREID,2982.97,4072.64,9021
203131,MOUSE DELL MODELO 416,ACCESORIOS,MOUSE,DELL,6873.8,8875.6,9044
203132,TECLADOS DELL MODELO 907,ACCESORIOS,TECLADOS,DELL,5341.32,8530.18,9064
203133,LED NETPRO MODELO 817,MONITORES,LED,NETPRO,6242.51,9433.91,9006
203134,GAMING HP MODELO 807,MONITORES,DESCONOCIDO,HP,5506.28,6931.06,9012
203135,ALARMAS SECUREID MODELO 817,SEGURIDAD,ALARMAS,SECUREID,6651.11,10705.37,9055
203136,TECLADOS LENOVO MODELO 747,ACCESORIOS,TECLADOS,LENOVO,749.13,1102.93,9080
203137,GAMING TECHONE MODELO 360,MONITORES,GAMING,TECHONE,3496.48,5928.88,9051
203138,ALL IN ONE PRINTMAX MODELO 555,COMPUTO,ALL IN ONE,PRINTMAX,6464.8,10076.95,9055
203139,CABLEADO CLICKIT MODELO 303,DESCONOCIDO,CABLEADO,CLICKIT,989.01,1378.66,9013
203140,MOUSE DELL MODELO 367,ACCESORIOS,MOUSE,DELL,2559.28,3232.57,9002
203141,TINTA DELL MODELO 356,IMPRESION,TINTA,DELL,6187.04,7548.51,9091
203142,AUDIFONOS LOGITECH MODELO 562,ACCESORIOS,AUDIFONOS,LOGITECH,443.04,747.89,9024
203143,DESKTOP HP MODELO 824,COMPUTO,DESCONOCIDO,HP,5459.24,8885.73,9062
203144,ROUTERS NETPRO MODELO 872,REDES,ROUTERS,NETPRO,3258.45,4787.22,9056
203145,BIOMETRICOS DELL MODELO 451,SEGURIDAD,BIOMETRICOS,DELL,461.66,709.57,9022
203146,BIOMETRICOS SECUREID MODELO 557,SEGURIDAD,BIOMETRICOS,SECUREID,5369.2,4892.41,9057
203147,WEBCAM DELL MODELO 439,ACCESORIOS,WEBCAM,DELL,5140.2,8262.38,9049
203148,CAMARAS TECHONE MODELO 650,SEGURIDAD,CAMARAS,TECHONE,2812.63,3543.55,9038
203149,CAMARAS SECUREID MODELO 658,SEGURIDAD,CAMARAS,SECUREID,2963.18,3430.22,9071
203150,ALL IN ONE CLICKIT MODELO 327,COMPUTO,ALL IN ONE,CLICKIT,1311.43,1845.15,9024
203151,CAMARAS HP MODELO 362,SEGURIDAD,CAMARAS,HP,4703.32,6926.32,9046
203152,LAPTOPS TECHONE MODELO 359,COMPUTO,LAPTOPS,TECHONE,6163.84,8537.04,9048
203153,CABLEADO DELL MODELO 454,REDES,CABLEADO,DELL,4510.74,7705.09,9091
203154,TECLADOS SECUREID MODELO 537,ACCESORIOS,TECLADOS,SECUREID,6579.86,8958.01,9042
203155,WEBCAM PRINTMAX MODELO 979,ACCESORIOS,WEBCAM,PRINTMAX,5168.58,8593.92,9051
203156,DESKTOP LENOVO MODELO 524,COMPUTO,DESKTOP,LENOVO,946.17,1412.5,9022
203157,CABLEADO PRINTMAX MODELO 977,REDES,CABLEADO,PRINTMAX,3625.87,4748.75,9098
203158,SWITCHES NETPRO MODELO 471,REDES,SWITCHES,NETPRO,5216.75,6427.95,9006
203159,IMPRESORAS PRINTMAX MODELO 602,IMPRESION,IMPRESORAS,PRINTMAX,795.02,1149.77,9089
203160,LAPTOPS LOGITECH MODELO 752,COMPUTO,LAPTOPS,LOGITECH,6435.35,9271.15,9076
203161,IMPRESORAS NETPRO MODELO 141,IMPRESION,IMPRESORAS,NETPRO,3822.89,6553.33,9082
203162,CURVOS PRINTMAX MODELO 952,MONITORES,CURVOS,PRINTMAX,4502.1,6496.06,9017
203163,TONER NETPRO MODELO 336,IMPRESION,TONER,NETPRO,6893.29,11102.83,9049
203164,SWITCHES LENOVO MODELO 563,REDES,SWITCHES,LENOVO,5865.52,8401.17,9094
203165,SWITCHES LENOVO MODELO 825,REDES,SWITCHES,LENOVO,922.35,1281.85,9064
203166,LAPTOPS VISIONX MODELO 387,COMPUTO,LAPTOPS,VISIONX,6457.2,9354.29,9022
203167,ROUTERS CLICKIT MODELO 325,REDES,ROUTERS,CLICKIT,6424.23,8199.87,9047
203168,ALARMAS CLICKIT MODELO 567,SEGURIDAD,ALARMAS,CLICKIT,2404.39,3294.48,9057
203169,DESKTOP HP MODELO 979,COMPUTO,DESKTOP,HP,4885.0,6892.06,9008
203170,LAPTOPS LENOVO MODELO 884,COMPUTO,LAPTOPS,LENOVO,5898.35,8915.97,9077
203171,BIOMETRICOS TECHONE MODELO 905,SEGURIDAD,BIOMETRICOS,TECHONE,3209.01,4536.63,9041
203172,CABLEADO LOGITECH MODELO 472,REDES,CABLEADO,LOGITECH,5978.72,9844.31,9008
203173,IMPRESORAS VISIONX MODELO 192,IMPRESION,IMPRESORAS,VISIONX,2786.75,4752.26,9068
203174,LAPTOPS VISIONX MODELO 936,COMPUTO,LAPTOPS,VISIONX,4345.15,5475.63,9073
203175,LED PRINTMAX MODELO 824,MONITORES,LED,PRINTMAX,5083.99,6319.2,9080
203176,LAPTOPS NETPRO MODELO 431,COMPUTO,LAPTOPS,NETPRO,2480.07,4010.76,9054
203177,AUDIFONOS SECUREID MODELO 157,ACCESORIOS,AUDIFONOS,SECUREID,5724.14,7611.86,9060
203178,CURVOS TECHONE MODELO 717,MONITORES,CURVOS,TECHONE,1037.98,1620.93,9072
203179,TONER CLICKIT MODELO 305,IMPRESION,TONER,CLICKIT,566.62,950.56,9059
203180,ALL IN ONE LOGITECH MODELO 649,COMPUTO,ALL IN ONE,LOGITECH,1009.66,1268.87,9089
203181,CABLEADO HP MODELO 300,REDES,CABLEADO,HP,2175.09,3313.7,9062
203182,ALARMAS PRINTMAX MODELO 642,SEGURIDAD,ALARMAS,PRINTMAX,6579.17,11494.01,9064
203183,TINTA HP MODELO 967,IMPRESION,TINTA,HP,4549.75,5601.43,9021
203184,ROUTERS SECUREID MODELO 589,REDES,ROUTERS,SECUREID,1628.81,2662.68,9001
203185,ALL IN ONE VISIONX MODELO 929,COMPUTO,ALL IN ONE,VISIONX,1733.36,2650.76,9049
203186,LAPTOPS LENOVO MODELO 359,COMPUTO,,LENOVO,4367.81,5523.55,9060
203187,TONER SECUREID MODELO 360,IMPRESION,TONER,SECUREID,764.78,1004.25,9072
203188,CABLEADO HP MODELO 145,REDES,CABLEADO,HP,4159.44,5181.22,9098
203189,GAMING DELL MODELO 749,COMPUTO,GAMING,DELL,2287.32,3650.97,9100
203190,WEBCAM NETPRO MODELO 732,ACCESORIOS,WEBCAM,NETPRO,6399.12,10921.53,9067
203191,GAMING VISIONX MODELO 935,MONITORES,GAMING,VISIONX,3567.44,-100.0,9073
203192,LAPTOPS CLICKIT MODELO 309,COMPUTO,LAPTOPS,CLICKIT,6754.03,9304.0,9072
203193,WEBCAM CLICKIT MODELO 277,ACCESORIOS,WEBCAM,CLICKIT,5477.04,6323.85,9013
203194,CURVOS VISIONX MODELO 171,MONITORES,CURVOS,VISIONX,4189.41,5373.02,9015
203195,MOUSE PRINTMAX MODELO 943,ACCESORIOS,MOUSE,PRINTMAX,1873.03,2406.67,9078
203196,BIOMETRICOS VISIONX MODELO 602,SEGURIDAD,BIOMETRICOS,VISIONX,5876.78,7136.57,9072
203197,DESKTOP TECHONE MODELO 116,COMPUTO,DESKTOP,TECHONE,4269.28,7110.79,9098
203198,LED VISIONX MODELO 920,MONITORES,LED,VISIONX,4733.45,6535.74,9011
203199,CURVOS TECHONE MODELO 494,MONITORES,CURVOS,TECHONE,5263.57,7111.72,9030
203200,WEBCAM HP MODELO 213,ACCESORIOS,WEBCAM,HP,2223.54,2677.0,9062
203201,CURVOS LENOVO MODELO 989,MONITORES,CURVOS,LENOVO,4806.26,2680.17,9036
203202,CURVOS LENOVO MODELO 205,MONITORES,CURVOS,LENOVO,6472.96,8744.12,9010
203203,CAMARAS DELL MODELO 958,SEGURIDAD,CAMARAS,DELL,4879.66,7839.2,9009
203204,TONER TECHONE MODELO 396,IMPRESION,TONER,TECHONE,3427.89,5902.75,9038
203205,DESKTOP TECHONE MODELO 190,COMPUTO,DESKTOP,TECHONE,3843.12,5797.3,9062
203206,MOUSE PRINTMAX MODELO 138,ACCESORIOS,MOUSE,PRINTMAX,4738.06,5928.79,9010
203207,TECLADOS NETPRO MODELO 14,ACCESORIOS,TECLADOS,NETPRO,4797.01,6480.7,9080
203208,WEBCAM PRINTMAX MODELO 419,ACCESORIOS,WEBCAM,DESCONOCIDO,4190.48,4998.53,9025
203209,ALARMAS VISIONX MODELO 518,SEGURIDAD,ALARMAS,VISIONX,4925.06,7038.33,9053
203210,ALARMAS LENOVO MODELO 954,SEGURIDAD,ALARMAS,LENOVO,5913.52,7400.8,9021
203211,DESKTOP SECUREID MODELO 314,COMPUTO,DESKTOP,SECUREID,1931.17,3184.52,9015
203212,ROUTERS TECHONE MODELO 751,REDES,ROUTERS,TECHONE,1555.9,1854.65,9040
203213,AUDIFONOS SECUREID MODELO 459,ACCESORIOS,AUDIFONOS,SECUREID,4486.51,7019.63,9020
203214,CAMARAS DELL MODELO 159,SEGURIDAD,CAMARAS,DELL,5269.31,6652.58,9073
203215,LED CLICKIT MODELO 666,MONITORES,LED,CLICKIT,1413.99,2241.29,9027
203216,TINTA TECHONE MODELO 250,IMPRESION,TINTA,TECHONE,5820.93,7719.76,9066
203217,IMPRESORAS NETPRO MODELO 738,IMPRESION,IMPRESORAS,NETPRO,6374.98,9676.62,9025
203218,WEBCAM LENOVO MODELO 452,ACCESORIOS,WEBCAM,LENOVO,376.94,508.02,9094
203219,AUDIFONOS LOGITECH MODELO 449,ACCESORIOS,AUDIFONOS,LOGITECH,2941.27,5080.17,9046
203220,SWITCHES CLICKIT MODELO 271,REDES,SWITCHES,CLICKIT,2534.07,4254.81,9025
203221,GAMING NETPRO MODELO 238,MONITORES,GAMING,NETPRO,2913.97,3585.38,9012
203222,ALL IN ONE LENOVO MODELO 280,COMPUTO,ALL IN ONE,LENOVO,3735.76,6401.73,9012
203223,ALL IN ONE CLICKIT MODELO 622,COMPUTO,ALL IN ONE,CLICKIT,4302.97,0.0,9026
203224,CABLEADO DELL MODELO 949,REDES,CABLEADO,DELL,5673.53,7519.56,9011
203225,CABLEADO SECUREID MODELO 768,REDES,CABLEADO,SECUREID,5914.48,9300.37,9027
203226,BIOMETRICOS PRINTMAX MODELO 419,SEGURIDAD,BIOMETRICOS,PRINTMAX,96.54,162.93,9065
203227,TONER PRINTMAX MODELO 671,IMPRESION,TONER,PRINTMAX,2926.86,3548.4,9030
203228,LED DELL MODELO 322,MONITORES,LED,DESCONOCIDO,2276.3,3707.24,9052
203229,IMPRESORAS CLICKIT MODELO 474,IMPRESION,IMPRESORAS,CLICKIT,299.4,369.73,9035
203230,MOUSE NETPRO MODELO 448,ACCESORIOS,MOUSE,NETPRO,4148.72,6502.26,9014
203231,WEBCAM SECUREID MODELO 679,ACCESORIOS,WEBCAM,SECUREID,6635.99,-100.0,9076
203232,MOUSE CLICKIT MODELO 755,ACCESORIOS,MOUSE,CLICKIT,4158.27,5394.72,9054
203233,SWITCHES TECHONE MODELO 420,REDES,SWITCHES,TECHONE,1253.72,2009.23,9004
203234,ALARMAS VISIONX MODELO 816,SEGURIDAD,ALARMAS,VISIONX,2250.12,1262.13,9084
203235,TECLADOS LENOVO MODELO 473,ACCESORIOS,TECLADOS,LENOVO,3983.46,5276.72,9027
203236,LED PRINTMAX MODELO 482,MONITORES,LED,PRINTMAX,3095.89,5139.52,9085
203237,ROUTERS LOGITECH MODELO 432,REDES,ROUTERS,LOGITECH,2435.1,-100.0,9038
203238,CURVOS TECHONE MODELO 342,MONITORES,CURVOS,TECHONE,3862.51,5062.34,9021
203239,TINTA PRINTMAX MODELO 296,IMPRESION,TINTA,PRINTMAX,3076.84,5243.01,9046
203240,DESKTOP TECHONE MODELO 192,COMPUTO,DESKTOP,TECHONE,5195.87,6813.53,9025
203241,ALARMAS LENOVO MODELO 247,SEGURIDAD,ALARMAS,LENOVO,5665.13,9649.98,9024
203242,ALL IN ONE LENOVO MODELO 343,COMPUTO,ALL IN ONE,LENOVO,6333.02,8353.05,9096
203243,TINTA DELL MODELO 114,IMPRESION,TINTA,DELL,6681.44,9944.11,9001
203244,IMPRESORAS TECHONE MODELO 243,IMPRESION,IMPRESORAS,TECHONE,6727.01,10838.3,9060
203245,TONER LENOVO MODELO 427,IMPRESION,TONER,LENOVO,1262.27,1825.17,9044
203246,LAPTOPS LENOVO MODELO 360,COMPUTO,LAPTOPS,LENOVO,6127.49,8999.29,9010
203247,WEBCAM DELL MODELO 574,ACCESORIOS,WEBCAM,DELL,6161.66,8534.75,9048
203248,TINTA NETPRO MODELO 258,IMPRESION,TINTA,NETPRO,4021.68,6749.75,9068
203249,ALARMAS VISIONX MODELO 661,SEGURIDAD,ALARMAS,VISIONX,481.07,581.99,9100
203250,CABLEADO PRINTMAX MODELO 851,REDES,SIN DATO,PRINTMAX,3096.79,4292.64,9023
203251,CAMARAS VISIONX MODELO 862,SEGURIDAD,CAMARAS,VISIONX,2577.92,3088.06,9032
